username_length,num_posts,num_followers,num_following,account_age_days,has_profile_picture,has_bio,engagement_ratio,is_verified,is_fake
12,1828,269,303,36,1,1,6.8069,0,0
9,365,216,671,3301,1,1,1.6777,0,0
7,49,3787,4032,7,1,1,0.0065,0,1
5,35,2100,2632,14,1,1,0.021,0,1
18,706,62,863,2899,1,0,11.3792,0,0
7,1247,4451,599,1101,1,1,0.2845,0,0
6,9,6876,4735,8,1,0,0.0,0,1
14,64,146,466,2247,1,0,0.4376,0,0
6,6,31,3612,13,0,1,0.2006,0,1
27,5,1430,1809,240,0,0,0.0169,0,1
5,1357,317,413,3060,1,0,4.288,0,0
7,1500,380,80,1922,1,1,3.9519,0,0
19,95,176,911,2153,1,1,0.5263,0,0
17,0,6369,997,140,0,1,0.0,0,1
28,24,82,2992,8,0,0,0.2758,0,1
6,17,144,962,1759,1,0,0.1049,0,0
13,265,483,254,3603,1,1,0.5755,0,0
5,44,8,3991,3,0,1,5.4931,0,1
21,7,14,812,29,0,0,0.4915,0,1
7,135,2190,530,497,1,1,0.0673,0,0
10,32,214,513,3381,1,1,0.1457,0,0
18,593,412,715,3564,1,1,1.4283,0,0
6,9,1755,1763,29,0,0,0.0,0,1
5,8,8630,4392,29,0,0,0.0051,0,1
20,8,75,2629,3,1,1,0.1046,0,1
8,1211,139,285,1043,1,1,8.7035,0,0
16,1357,140,991,2239,1,0,9.6875,0,0
14,572,581,571,3000,1,1,0.9957,0,0
19,161,104,74,1622,1,1,1.5315,0,0
13,1599,1703,812,3122,1,0,0.9286,0,0
5,83,84,136,1606,1,1,0.9856,0,0
5,1,466,146,1148,1,0,2.9555,0,0
8,92,353,686,283,0,0,0.2547,0,0
21,8,3575,564,14,1,0,0.0159,0,1
6,1496,48,463,458,1,1,31.1935,0,0
18,1303,142,187,1261,0,1,9.1841,0,0
5,4,388,995,3098,0,1,0.0103,0,0
28,4,94,153,23,0,1,0.0614,0,1
11,6,490,842,1740,0,0,3.6058,0,0
26,5,81,2859,24,0,0,0.0558,0,1
6,1648,355,368,2294,1,0,4.6215,0,0
7,397,447,320,3575,1,1,0.8981,0,0
10,51,80,815,2941,1,1,0.6272,0,0
4,5,36,902,20,1,0,0.1427,0,1
12,6,382,216,2537,1,1,0.0081,0,0
14,940,339,698,2430,0,0,2.7698,0,0
17,22,2555,4287,24,1,1,0.0,0,1
14,289,56,711,2320,1,1,5.1673,0,0
6,752,332,360,630,1,1,2.269,0,0
18,36,1859,917,69,1,1,0.0119,0,0
24,3,16,2611,247,1,1,0.2089,0,1
18,21,3282,4352,6,1,0,0.0017,0,1
9,581,434,775,3536,0,1,1.3439,0,0
14,8,432,521,2448,0,1,4.4553,0,0
16,1200,12045,644,2817,0,0,0.0862,0,0
19,6,9691,629,23,0,1,0.0,0,1
18,7,95,707,26,1,0,0.0466,0,1
8,1847,327,842,2311,0,1,5.6474,0,0
16,22,4598,4614,24,1,0,0.0266,0,1
21,2,43,3776,26,1,1,0.0517,0,1
13,23,356,534,518,1,0,0.0637,0,0
15,3,6,1218,22,1,0,0.4889,0,1
7,1,41,2528,306,0,1,0.0128,0,1
14,1068,47471,704,1984,1,1,0.0199,0,0
17,1447,2623,535,3189,1,1,0.5467,0,0
16,14,391,347,3081,1,1,0.0478,0,0
13,151,190,934,1991,1,1,0.794,0,0
19,1830,207,502,3494,0,0,8.8466,0,0
15,6,7158,822,288,1,0,0.0,0,1
9,1917,275,967,428,0,1,6.9539,0,0
11,740,156,320,2763,0,1,4.7556,0,0
6,95,419,283,3379,1,1,0.2268,1,0
17,9,3,197,322,0,0,2.9899,0,1
8,63,118,236,978,1,1,0.5339,0,0
4,9,54,4250,16,1,0,0.1705,0,1
16,1383,384,349,1735,1,0,3.5898,0,0
5,89,209,282,1831,1,1,0.4296,0,0
22,44,71,608,194,1,0,0.622,0,1
26,8,59,4395,10,1,0,0.1254,0,1
19,902,1026,509,2909,1,0,0.8777,0,0
16,5,9823,1081,16,1,0,0.0,0,1
9,7,222,753,3604,1,1,0.2042,0,0
18,43,61,590,1072,1,0,0.7041,0,0
5,969,265,755,3569,1,0,3.6559,0,0
21,7,13,3379,13,1,0,0.5452,0,1
7,635,3675,379,877,1,1,0.1893,0,0
7,795,327,894,402,1,1,2.4365,0,0
6,99,179,827,1090,1,1,0.5352,0,0
17,8,5839,657,43,0,0,0.0152,0,1
6,1610,1214,352,2684,0,1,1.335,0,0
28,9,88,3649,124,0,0,0.0821,0,1
18,3,57,697,2217,1,1,0.0558,0,0
22,34,4312,2063,16,1,1,0.0241,0,1
11,59,365,945,1359,1,0,0.178,0,0
6,78,2977,222,1492,1,1,0.0091,1,0
11,965,302,647,674,1,1,3.1998,0,0
15,72,418,808,3597,1,0,0.1567,0,0
8,1612,261,222,904,1,1,6.1829,0,0
16,1713,105,740,1629,1,1,16.3016,0,0
18,4,78,596,25,0,1,0.0518,0,1
7,96,420,532,2484,1,1,0.2192,0,0
18,6,25,3488,135,0,1,0.2408,0,1
18,1784,203,518,1915,1,1,8.7814,0,0
19,5,9998,803,28,0,0,0.0,0,1
13,62,3942,339,3533,1,0,0.026,0,0
15,22,59,4835,28,1,1,0.3814,0,1
13,22,129,712,2029,1,0,0.1778,0,0
26,2,87,3791,15,0,1,0.0137,0,1
24,9,67,2559,1,0,0,0.1214,0,1
19,2,1,2309,10,0,0,1.9959,0,1
5,1285,411,322,1753,1,0,3.1177,0,0
18,4,282,481,165,0,0,0.0105,0,0
14,1051,15060,561,2124,1,1,0.0553,0,0
17,40,4469,817,3,1,1,0.008,0,1
3,2,23,4816,12,0,0,0.0879,0,1
16,90,268,756,1991,1,0,0.3053,0,0
15,20,2582,454,3595,1,1,0.0015,0,0
16,578,422,644,3640,1,0,1.3599,0,0
7,9,410,374,3421,1,0,0.0142,0,0
12,1683,4503,533,2627,1,1,0.381,0,0
28,7,12,1587,98,1,1,0.583,0,1
7,9,16,2441,11,0,0,0.5451,0,1
15,44,100,643,1952,0,1,0.4338,0,0
25,8,6563,3045,6,1,1,0.0,0,1
15,711,66,508,2295,1,1,10.7739,0,0
10,0,420,713,1589,1,1,2.0688,0,0
26,49,9075,2110,18,0,0,0.0117,0,1
27,30,9888,1337,278,0,0,0.0,0,1
7,870,90,399,1179,1,0,9.6692,0,0
5,1664,515,888,3234,1,1,3.2259,0,0
19,4,19,4639,7,1,0,0.2019,0,1
18,1029,441,666,189,1,1,2.3384,0,0
12,1273,129,458,2108,1,1,9.8673,0,0
28,3,22,1707,16,1,0,0.1537,0,1
14,46,828,392,1420,0,0,0.0558,0,0
9,105,263,668,1348,1,1,0.3765,0,0
15,5,49,911,11,0,1,0.1091,0,1
10,61,437,102,1783,1,1,0.1268,0,0
3,38,47,428,14,0,0,0.818,0,1
16,62,3021,580,1100,1,1,0.0136,0,0
27,3,8508,1643,17,1,1,0.0122,0,1
19,0,74,411,2223,0,0,0.0,0,0
5,1,3837,4269,2,1,1,0.0007,0,1
21,24,50,4203,17,1,0,0.4889,0,1
23,4,4192,2310,205,0,0,0.0,0,1
11,1702,431,227,1984,1,1,3.9521,0,0
10,1272,44,102,2868,1,1,28.9139,0,0
9,1117,15,282,2035,0,0,74.4689,0,0
10,1590,92,277,1429,0,1,17.2623,0,0
23,2,95,1508,26,1,0,0.0183,0,1
7,1575,3316,422,657,1,1,0.4545,0,0
6,748,137,55,882,1,0,5.453,0,0
27,4,87,873,16,0,1,0.0435,0,1
19,2,75,3416,16,1,0,0.0385,0,1
7,2,75,2404,17,1,0,0.0393,0,1
12,579,854,156,2367,0,1,0.6865,0,0
12,13,388,965,3210,0,0,0.0307,0,0
13,1463,4128,365,30,1,1,0.3553,0,0
13,93,471,696,3335,1,0,0.1956,0,0
14,314,162,398,2971,1,1,1.9389,1,0
26,0,9708,711,298,0,1,0.0104,0,1
5,80,3557,715,681,1,1,0.0123,0,0
12,69,3021,86,1707,1,0,0.0158,0,0
4,8,32,2472,325,0,0,0.2564,0,1
17,433,2831,833,1130,1,1,0.1428,0,0
13,1097,66,105,820,1,0,16.6175,0,0
6,633,261,254,2034,0,1,2.4297,0,0
5,1683,4756,493,1820,1,1,0.3391,0,0
17,77,297,117,2771,1,1,0.2598,0,0
14,91,4797,346,1361,1,1,0.0268,0,0
26,1,45,158,2,0,0,0.0081,0,1
16,1034,383,608,1309,1,0,2.7127,0,0
7,23,49,4490,23,1,1,0.4735,0,1
8,1692,141,169,2323,1,1,11.9983,1,0
15,1866,337,410,1652,1,0,5.5416,0,0
5,25,23620,370,1632,1,1,0.0011,0,0
17,1162,2156,228,2722,1,1,0.5283,0,0
15,1,8635,2725,332,1,0,0.0,0,1
7,54,4514,385,2486,1,1,0.0092,0,0
8,7,48,332,2955,1,0,11.7495,0,0
8,4,107,751,723,1,0,7.6839,0,0
17,1345,388,290,1071,1,0,3.4809,1,0
6,563,862,431,3285,1,0,0.6395,0,0
11,99,269,489,1572,0,1,0.365,0,0
17,689,3086,757,3378,1,0,0.2089,0,0
5,1884,486,839,408,0,1,3.8721,0,0
12,124,252,996,2514,1,1,0.4741,0,0
14,234,48,410,1578,1,1,4.8548,0,0
25,4,22,1495,19,0,1,0.1826,0,1
28,6,83,205,202,1,0,0.0694,0,1
5,19,81,493,2505,1,1,0.2381,0,0
16,35,168,346,925,1,1,0.1911,0,0
26,6,74,2986,74,1,0,0.0649,0,1
16,1933,2168,843,2552,1,1,0.8829,0,0
14,1970,35,886,2851,0,1,56.2834,0,0
16,664,45,663,1828,1,1,14.7557,0,0
14,416,347,541,1961,1,1,1.2049,0,0
12,1146,318,407,1175,1,0,3.6023,0,0
8,1269,387,669,822,1,1,3.268,0,0
16,9,65,3127,27,0,0,0.1405,0,1
21,28,32,3565,25,1,0,0.8751,0,1
7,658,1680,445,799,1,1,0.4009,0,0
7,4,43,3320,255,0,0,0.0801,0,1
12,0,360,515,69,0,0,3.7886,0,0
8,67,54,408,2627,1,1,1.231,0,0
18,3,8836,3547,24,0,0,0.0,0,1
4,6,4022,1647,138,0,0,0.004,0,1
19,1032,82,488,1164,0,0,12.5744,0,0
18,401,348,395,3182,1,1,1.1613,1,0
11,42,4459,603,2090,1,0,0.0179,0,0
9,2,265,108,475,0,0,0.0178,0,0
13,54,320,122,876,1,1,0.1624,0,0
16,893,408,134,1885,1,1,2.1957,0,0
16,1483,1296,70,3246,0,1,1.1483,0,0
6,0,5866,1016,23,0,0,0.0035,0,1
11,1041,357,788,1404,0,0,2.9073,0,0
29,5,89,2283,4,0,0,0.0475,0,1
12,997,54,934,1603,1,1,18.4571,0,0
9,34,399,805,1921,0,1,0.0914,0,0
25,23,28,1736,136,0,0,0.8103,0,1
5,9,2286,1977,22,0,0,0.0147,0,1
23,8,64,3612,16,1,0,0.1134,0,1
16,9,51,4429,55,1,1,0.1949,0,1
11,47,1097,76,3061,1,0,0.0439,0,0
29,6,24,1465,17,0,1,0.2471,0,1
7,6,3,1892,17,0,1,2.0015,0,1
29,8,88,2940,4,1,0,0.0885,0,1
29,6,6930,3612,298,0,0,0.0034,0,1
8,0,321,349,3545,1,0,6.2403,0,0
17,548,936,614,1650,1,0,0.5722,0,0
15,6,69,1884,16,1,0,0.0824,0,1
18,163,18,735,1126,0,1,9.0597,0,0
19,0,53,3796,22,1,0,0.0037,0,1
24,2,5703,1872,21,0,0,0.0,0,1
14,24,310,454,428,1,0,0.0782,0,0
29,1,3261,3989,18,0,0,0.005,0,1
7,5,2301,4399,25,1,0,0.012,0,1
6,1634,341,132,2698,1,0,4.7959,0,0
17,1047,157,786,2143,1,0,6.6774,0,0
16,5,347,777,2156,1,1,0.097,0,0
9,719,126,380,3626,1,0,5.7062,0,0
18,1651,39,382,689,1,1,42.3236,0,0
7,99,204,568,1311,1,0,0.4858,0,0
15,1493,2558,960,3336,1,0,0.5817,0,0
16,430,1454,927,3007,1,1,0.2737,0,0
16,6,80,4155,4,1,1,0.0728,0,1
20,4,93,1383,215,1,0,0.0423,0,1
29,6,56,2786,11,1,0,0.1191,1,1
14,1977,986,303,2577,0,1,1.9996,0,0
16,42,18,3792,26,0,0,2.3354,0,1
16,1289,4700,925,2754,1,1,0.2853,0,0
28,6,2168,447,154,0,0,0.0084,0,1
10,318,286,267,767,1,1,1.1054,0,0
17,7,5468,3141,19,1,1,0.0,0,1
7,406,119,117,941,1,1,3.4068,0,0
5,0,9163,2076,42,0,1,0.0029,0,1
9,406,444,122,1502,1,1,0.9184,0,0
19,41,69,2275,14,0,0,0.6002,0,1
18,28,9644,853,13,0,0,0.0,0,1
19,80,472,232,2580,1,1,0.181,0,0
15,15,1414,486,2323,1,1,0.0189,0,0
14,61,141,96,1793,1,0,0.4333,0,0
16,1384,95,489,1014,0,1,14.5761,1,0
5,275,433,238,335,0,1,0.6299,0,0
14,1323,3170,226,478,0,1,0.4488,0,0
4,4,82,4233,11,0,1,0.0598,0,1
15,6,3975,3051,5,0,0,0.0068,0,1
18,53,3584,504,2445,1,1,0.0178,0,0
16,618,119,145,1347,1,0,5.1882,0,0
7,21,2408,766,1373,1,1,0.01,0,0
6,3,395,650,2055,1,1,0.0139,0,0
12,1227,44,130,1669,1,1,27.8945,0,0
13,1157,3318,351,2880,1,1,0.3491,0,0
6,117,164,967,557,1,1,0.6921,1,0
19,4,3,4651,28,1,1,1.3294,0,1
29,5,64,661,16,0,0,0.0929,0,1
7,28,53,839,624,1,1,0.5152,0,0
17,40,21,498,26,0,1,1.925,0,1
13,1266,270,59,2523,1,0,4.6828,0,0
13,98,584,357,291,1,1,0.1704,0,0
8,1352,12464,674,246,1,0,0.1154,0,0
10,1157,1329,414,3300,1,0,0.8677,0,0
11,38,241,589,299,1,1,0.1389,0,0
16,116,2045,165,992,0,1,0.0626,0,0
12,1706,22,64,1803,0,0,77.534,0,0
8,1629,160,282,2409,1,1,10.1893,0,0
9,596,389,235,3275,1,1,1.5302,0,0
18,1098,294,862,557,1,0,3.7407,0,0
22,26,3629,1157,29,0,0,0.0,0,1
11,285,138,388,1249,1,1,2.0775,0,0
18,6,9830,4267,15,0,1,0.0,0,1
16,1906,183,975,1856,0,1,10.4233,0,0
7,27,176,703,92,1,1,0.1527,0,0
9,63,529,160,2949,1,0,0.121,0,0
19,2,5,3144,115,0,0,0.4016,0,1
8,194,55,725,441,1,1,3.5161,0,0
20,8,57,2027,22,1,0,0.1291,0,1
15,56,182,550,591,0,0,0.2906,0,0
26,9,6840,4926,214,0,0,0.008,0,1
6,33,2631,842,387,0,1,0.0354,0,0
13,36,161,78,2620,0,0,0.2083,1,0
29,22,81,389,4,1,0,0.2963,0,1
11,1093,302,238,3577,1,1,3.6064,0,0
4,1,1468,4455,13,1,0,0.0,0,1
5,950,4420,353,3588,0,1,0.2065,0,0
5,79,184,100,1381,1,1,0.4364,0,0
19,80,18778,699,1570,0,0,0.0,0,0
26,7,47,4948,43,0,0,0.1388,0,1
6,89,474,142,289,1,1,0.1977,0,0
6,1,4742,199,29,0,1,0.0108,0,1
22,6,1541,2765,18,0,0,0.0042,0,1
3,24,3366,466,13,0,0,0.0055,0,1
27,41,31,1408,59,0,0,1.3158,0,1
13,43,144,949,3603,1,0,0.2944,0,0
13,54,630,508,2613,1,1,0.0908,0,0
6,7,9852,840,91,1,1,0.0,1,1
6,1,3959,560,2638,1,1,0.032,0,0
28,4,30,2435,154,1,1,0.1346,0,1
16,4,2179,564,97,1,0,0.725,0,0
15,86,1736,289,2293,1,1,0.0482,0,0
19,1767,697,718,3186,1,0,2.5254,0,0
16,553,466,174,3116,1,0,1.1875,1,0
12,1354,3727,950,1758,1,1,0.3737,0,0
7,1294,1730,698,3102,1,0,0.746,0,0
18,651,25,820,3627,1,1,26.0402,0,0
5,43,1503,264,2271,0,1,0.009,0,0
5,26,73,3957,219,1,0,0.3459,0,1
14,85,4156,963,1568,1,1,0.0187,0,0
19,85,1750,649,1883,1,0,0.0671,0,0
6,357,101,863,2122,1,0,3.5466,0,0
4,20,4545,4725,28,0,0,0.0023,0,1
20,39,49,1707,331,0,0,0.8074,0,1
4,4,55,2411,152,0,0,0.0645,0,1
16,81,458,226,613,0,0,0.1792,0,0
11,26,216,110,2241,1,1,0.0998,0,0
12,1633,114,548,3319,1,1,14.3325,0,0
18,726,3620,78,3444,1,1,0.1863,0,0
27,7,44,1092,13,1,1,0.1641,0,1
18,6,3802,109,29,1,0,0.0003,0,1
12,116,401,957,3066,1,0,0.2766,0,0
16,945,1815,65,1579,1,0,0.5122,0,0
7,924,330,850,1997,1,1,2.8002,1,0
13,1332,3798,142,3561,0,0,0.3597,0,0
13,194,1913,120,693,1,1,0.1205,0,0
7,1623,176,148,2318,1,1,9.2048,1,0
25,2,23,4626,27,0,0,0.0849,0,1
7,6,78,3138,21,1,0,0.094,0,1
17,196,347,164,377,1,1,0.5715,0,0
17,936,458,978,1725,0,0,2.0463,0,0
16,9,74,1835,28,1,0,0.1065,0,1
27,25,2213,3881,306,0,0,0.0,0,1
5,639,24673,866,1974,1,0,0.0187,0,0
12,552,299,168,606,1,1,1.8493,0,0
11,279,440,868,2061,0,1,0.6212,0,0
13,208,33,59,1730,1,1,6.2921,0,0
9,9,249,793,271,1,0,0.0415,0,0
17,80,483,489,719,1,1,0.1796,0,0
8,242,247,694,1176,1,1,0.983,0,0
10,0,341,846,2172,1,1,0.0,0,0
19,78,411,961,1888,1,1,0.1773,0,0
9,1366,199,325,1871,1,1,6.8825,0,0
16,68,12082,862,2971,1,1,0.0066,1,0
9,1098,416,53,1022,0,1,2.6371,0,0
19,1016,40523,734,2407,1,1,0.0246,0,0
12,0,182,941,1853,1,0,0.2388,0,0
11,1836,392,731,424,1,1,4.6645,0,0
21,2,1285,4564,15,0,0,0.0,0,1
17,26,2456,785,1233,1,0,0.0107,0,0
7,1392,81,715,1967,0,0,17.2027,0,0
12,2,269,706,1841,1,1,0.0,0,0
12,1468,378,70,1028,1,1,3.9004,0,0
8,1273,466,924,3498,1,0,2.7367,0,0
13,1339,38193,245,637,1,1,0.0306,0,0
12,25,2539,195,1728,1,1,0.0048,0,0
6,266,2489,78,1927,1,0,0.0862,0,0
26,7,60,2546,13,1,0,0.1267,0,1
16,43,748,634,3500,0,1,0.0571,0,0
12,32,549,620,1867,1,1,0.047,0,0
17,80,378,74,3034,0,1,0.2161,0,0
15,1,6023,1445,28,1,1,0.0023,0,1
17,32,375,735,3044,0,1,0.0833,0,0
9,0,151,846,961,1,0,8.3951,0,0
5,6,2210,4217,6,0,0,0.0016,0,1
19,20,414,319,2904,1,1,0.0643,0,0
9,874,444,421,1150,0,1,1.9729,0,0
10,1406,113,244,2369,0,1,12.4468,0,0
14,95,3271,221,1035,1,0,0.026,0,0
10,94,76,740,1562,1,1,1.2288,0,0
19,1171,254,829,1869,1,1,4.6067,0,0
10,1322,356,169,1626,1,1,3.7049,0,0
7,2,26,2623,12,1,0,0.0835,0,1
29,1,8454,3489,19,0,0,0.0,0,1
6,676,216,576,3444,1,0,3.1351,0,0
22,8,9,3231,19,0,1,0.8859,0,1
6,1146,55,706,2166,1,1,20.8344,0,0
9,53,985,509,2998,1,0,0.0499,0,0
16,734,79,184,3191,0,1,9.2672,0,0
16,1,3989,2324,51,0,0,0.0172,0,1
9,3,296,359,1304,1,1,0.0058,0,0
5,2,7162,1383,4,0,0,0.0,0,1
28,2,1391,2328,3,0,0,0.0054,0,1
25,3,43,4781,21,0,0,0.0541,0,1
18,0,51,2379,5,0,0,0.0079,0,1
15,66,92,600,1688,1,0,0.7177,0,0
8,23,155,77,165,1,1,0.1502,0,0
16,7,5443,2272,27,1,0,0.0,0,1
8,1,1712,990,197,1,0,0.0569,0,0
27,44,44,4721,29,0,1,0.9972,0,1
14,1734,3485,608,2926,1,0,0.5046,0,0
22,1,67,4086,11,0,0,0.0132,0,1
8,5,96,66,1788,0,0,0.9933,0,0
13,1995,323,971,1340,0,1,6.1787,0,0
17,23,449,744,1130,1,0,0.0617,0,0
7,0,13,940,201,0,0,0.0021,0,1
7,36,122,920,3376,1,1,0.2993,0,0
13,47,4757,832,3502,1,0,0.0185,0,0
26,0,41,2689,9,1,0,0.0015,0,1
18,45,270,161,622,1,1,0.1674,0,0
29,21,49,209,19,1,0,0.4236,0,1
12,1021,468,846,1987,1,0,2.1721,0,0
18,235,4674,467,1295,1,1,0.0521,0,0
19,8,60,2087,251,1,0,0.1281,0,1
9,1188,129,490,2122,1,1,9.2145,0,0
14,1545,12015,640,330,1,1,0.1307,0,0
14,1435,306,890,259,0,1,4.6917,1,0
5,455,565,870,337,0,0,0.8181,0,0
6,55,484,629,1693,1,0,0.1126,0,0
6,1,3753,1544,17,1,0,0.0139,0,1
17,51,4403,400,628,1,1,0.0155,0,0
24,3,2838,3209,208,0,0,0.0183,0,1
10,1893,2670,996,2578,1,0,0.7166,0,0
26,8,88,1017,14,1,1,0.0948,0,1
14,4,455,383,2220,1,0,0.0177,0,0
19,1226,148,804,1600,0,1,8.286,0,0
5,325,269,254,2492,1,1,1.2013,0,0
16,10,62,2102,9,1,0,0.1792,0,1
5,75,3458,233,276,1,0,0.0412,0,0
20,27,90,2042,25,1,1,0.3063,0,1
7,713,1623,625,1433,1,1,0.4363,0,0
11,605,315,924,3281,1,1,1.9306,0,0
12,1215,88,717,1209,1,0,13.8186,0,0
11,16,457,321,1744,1,0,0.0562,0,0
16,934,367,544,651,1,1,2.5373,0,0
18,94,413,612,890,0,0,0.22,0,0
19,1266,949,233,3146,1,1,1.3469,1,0
7,6,70,4987,269,0,0,0.087,0,1
18,9,10,3186,11,1,1,0.9199,0,1
9,1044,82,865,2356,0,1,12.7339,0,0
18,557,1930,569,3154,0,0,0.2681,0,0
17,43,7412,2235,29,1,0,0.0153,0,1
4,5,5074,1006,180,0,1,0.0083,0,1
19,29,1147,908,3055,0,0,0.0252,0,0
8,824,424,170,117,1,1,1.9394,0,0
15,46,2974,528,450,1,1,0.0122,0,0
16,496,361,531,3600,1,0,1.3738,0,0
21,1,5,513,5,0,1,0.1908,0,1
15,1840,41,532,2051,0,1,44.8695,0,0
25,19,1467,2522,44,1,0,0.0057,0,1
5,5,8,2603,16,0,1,0.6232,0,1
6,46,919,710,2653,0,1,0.0515,0,0
16,54,170,95,3150,1,0,0.3098,0,0
16,98,1594,473,1522,0,1,0.0686,0,0
24,6,39,3134,19,0,1,0.1645,0,1
16,816,152,412,1674,0,1,5.3745,0,0
10,98,15,743,2189,1,0,6.5443,0,0
23,1,8097,1682,250,1,1,0.0077,0,1
6,1379,267,808,2705,0,1,5.1536,0,0
5,1,4887,1743,28,0,1,0.0,0,1
17,8,81,1726,2,0,1,0.1098,0,1
29,0,40,1720,25,0,1,0.0,0,1
5,1831,271,269,3520,1,1,6.7504,0,0
5,1486,2365,865,741,1,1,0.6341,0,0
19,817,86,756,3293,0,1,9.505,0,0
7,661,387,938,1769,1,1,1.7054,0,0
10,40,288,777,567,0,1,0.1271,0,0
17,22,332,938,880,1,0,0.06,0,0
19,9,24,1561,27,0,0,0.3632,0,1
5,6,4098,66,2901,1,1,0.0171,1,0
8,1035,97,179,178,0,1,10.6601,0,0
18,64,220,653,2589,1,1,0.2755,1,0
7,1391,4020,639,2986,1,0,0.339,0,0
7,9,158,215,2094,0,1,0.0667,0,0
10,1156,121,469,3525,1,1,9.5701,0,0
18,1012,355,641,1091,1,1,2.8503,0,0
19,5,52,3532,24,0,0,0.1052,0,1
24,0,16,1166,25,0,1,0.0,0,1
7,72,153,104,1361,1,1,0.4867,0,0
27,6,42,1478,12,0,0,0.1402,0,1
16,21,343,740,666,1,0,0.0618,1,0
7,82,560,104,1216,1,1,0.1561,0,0
5,40,292,214,3039,1,1,0.1392,0,0
29,5,7732,2029,279,0,0,0.0,0,1
16,69,385,392,269,1,1,0.1792,0,0
17,938,2410,346,1006,1,1,0.3698,0,0
6,699,1664,712,3027,1,1,0.439,0,0
25,8,1,3251,8,0,0,8.0033,0,1
6,93,455,907,103,0,0,0.2162,0,0
27,5,84,4828,35,0,0,0.0779,0,1
6,2,5403,263,15,0,0,0.0,0,1
9,1903,2093,482,1677,1,1,0.9066,0,0
19,322,1457,681,1731,1,1,0.2089,0,0
5,1050,843,60,2278,1,1,1.2562,0,0
11,70,117,161,324,0,0,0.5935,0,0
13,127,72,590,820,1,0,1.7642,0,0
9,21,466,411,203,1,0,0.0427,0,0
12,793,432,737,752,1,1,1.8142,0,0
17,1570,179,897,1527,1,1,8.7757,1,0
9,65,1084,259,1778,1,1,0.0597,0,0
18,694,243,355,31,1,0,2.8572,0,0
8,966,306,601,1650,1,1,3.1488,0,0
13,1384,3031,817,47,1,0,0.4563,0,0
15,8,7849,1860,352,1,0,0.0,0,1
16,588,383,807,2856,1,1,1.5351,1,0
15,4,46,3426,6,0,0,0.0798,0,1
8,100,274,559,3021,0,1,0.3694,0,0
18,55,428,927,1517,1,1,0.1345,0,0
10,1954,406,188,132,1,1,4.8047,0,0
22,24,58,2246,1,0,0,0.4156,0,1
18,1642,7458,958,1381,1,1,0.2118,0,0
6,289,795,909,1772,0,1,0.3677,0,0
11,22,357,491,2780,1,1,0.0695,0,0
18,30,210,857,3082,1,1,0.1394,0,0
12,43,236,929,958,1,1,0.1929,0,0
5,4,189,764,791,1,1,2.1851,0,0
20,11,3109,2086,15,0,0,0.0038,0,1
9,64,29,686,2378,1,1,2.204,0,0
5,1221,270,321,2742,1,1,4.5299,0,0
7,8,6,4469,6,1,1,1.3337,0,1
28,7,29,4638,15,1,1,0.2506,0,1
15,377,32469,926,1759,0,1,0.0,0,0
11,828,1540,126,3055,1,1,0.5346,0,0
24,4,2526,4494,9,1,0,0.0,0,1
15,27,4477,478,2163,1,0,0.0,0,0
11,43,59,701,1581,1,1,0.7289,0,0
12,1,78,168,1572,1,0,3.2071,0,0
7,55,4858,359,1626,1,1,0.0066,0,0
15,63,465,280,838,1,0,0.1268,0,0
7,853,167,770,3122,1,0,5.1033,0,0
17,1655,2667,202,1298,1,1,0.619,0,0
7,51,343,401,1392,0,1,0.1583,0,0
12,11,223,217,2269,1,1,0.0523,0,0
21,0,60,345,15,0,0,0.0,0,1
18,607,479,371,1747,0,1,1.2631,0,0
5,0,63,2529,5,0,0,0.0105,0,1
9,5,360,127,463,1,1,0.0114,0,0
19,9,16,3901,28,1,1,0.5541,0,1
19,1070,376,201,101,1,1,2.8403,0,0
5,9,7421,3696,4,0,0,0.0,0,1
9,1668,429,789,2709,1,1,3.8941,0,0
17,548,475,91,763,1,0,1.1439,0,0
15,830,112,969,190,1,1,7.4166,0,0
6,0,2425,582,2384,1,1,0.0,0,0
7,70,451,649,1250,1,0,0.156,0,0
5,295,318,83,1141,1,0,0.9243,0,0
12,87,1009,884,943,1,1,0.0884,0,0
12,14,142,280,2378,0,1,0.0926,0,0
26,0,33,3141,314,1,1,0.0139,0,1
8,57,232,210,1253,1,1,0.2652,0,0
24,5,7649,2629,268,0,0,0.0105,1,1
20,9,40,3904,21,0,1,0.2329,0,1
7,44,1061,938,2556,0,1,0.0416,0,0
9,903,1952,794,2030,1,1,0.463,0,0
19,2,4497,874,1654,1,0,0.0,0,0
6,896,7632,244,1654,0,1,0.1194,0,0
24,7,35,2528,12,1,0,0.2003,0,1
15,95,23041,382,1286,1,1,0.0011,0,0
10,1586,562,907,1293,1,0,2.808,0,0
28,1,9787,4531,25,0,1,0.0009,0,1
8,98,4693,834,2233,0,1,0.0294,0,0
15,900,454,298,3541,1,1,1.9672,0,0
19,855,189,736,1528,1,1,4.5392,0,0
17,1309,395,924,1927,0,1,3.3021,0,0
12,1916,122,772,559,1,0,15.6922,0,0
13,1048,2553,884,2989,1,1,0.4015,0,0
5,23,46,141,19,0,0,0.498,0,1
26,24,35,3627,3,1,0,0.6929,0,1
7,843,344,530,2727,1,1,2.4616,0,0
